OlinkID,epvs_1_nobs,epvs_1_beta,epvs_1_se,epvs_1_pvalue,epvs_1_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID30505,932,-8.075693371074931e-4,0.03122134943474517,0.9793698938542443,0.9997791224054497,53.32526494285605,Q9UIK4,DAPK2,Inflammation_II,Unique Protein
OID30506,932,-0.023735534985702224,0.03165655139514404,0.4535776845297913,0.9718286398262306,85.4021979789279,Q8IYW5,RNF168,Inflammation_II,Unique Protein
OID30507,932,-0.05393219543339777,0.029856115885555423,0.0711826990395951,0.9718286398262306,49.38805184472663,Q93062,RBPMS,Inflammation_II,Unique Protein
OID30508,932,0.017386254072157176,0.028251796989840126,0.5384408257598233,0.9718286398262306,34.197401691600604,Q15697,ZNF174,Inflammation_II,Unique Protein
OID30509,932,-0.07969324509646092,0.030138726802659933,0.008327819927186548,0.9718286398262306,58.474987170865866,P17050,NAGA,Inflammation_II,Unique Protein
OID30510,932,-0.03102150899683952,0.034012939918518,0.3619817292721236,0.9718286398262306,56.36461513050327,Q96PX8,SLITRK1,Inflammation_II,Unique Protein
OID30511,932,0.004882347689564349,0.031120228701699268,0.8753686967934133,0.9822036548119367,133.7513028375457,P56645,PER3,Inflammation_II,Unique Protein
OID30512,932,-0.02678423848179288,0.0309423458170454,0.38692607061827067,0.9718286398262306,40.6241457158326,Q9H0U9,TSPYL1,Inflammation_II,Unique Protein
OID30513,932,0.05331347802410455,0.04389354726727099,0.22482775750872325,0.9718286398262306,53.84403625263494,P26436,ACRV1,Inflammation_II,Unique Protein
OID30514,932,-0.038699158155778096,0.029790113666514552,0.19424936386823008,0.9718286398262306,53.48760163237161,Q5JS54,PSMG4,Inflammation_II,Unique Protein
OID30515,932,-0.07836235926090394,0.03230258760202015,0.015462923707313706,0.9718286398262306,64.25228079505088,Q7Z5L3,C1QL2,Inflammation_II,Unique Protein
OID30516,932,-0.02517589480604032,0.030419451944096038,0.40809807251122776,0.9718286398262306,51.714882410999394,Q15465,SHH,Inflammation_II,Unique Protein
OID30517,932,-0.018522697227845924,0.03362470179076662,0.5818597260745104,0.9718286398262306,28.410928913189586,P17643,TYRP1,Inflammation_II,Unique Protein
OID30518,932,-0.02543419935395716,0.03133234373921484,0.41714242519394595,0.9718286398262306,80.14214125371436,Q8IV38,ANKMY2,Inflammation_II,Unique Protein
OID30519,932,0.0059799365724184815,0.03016918054355767,0.8429219699009372,0.9767602600015238,68.2077817792074,O60447,EVI5,Inflammation_II,Unique Protein
OID30520,932,-0.017498531341897054,0.029502044986173776,0.55324062343173,0.9718286398262306,39.96219122266094,Q16718,NDUFA5,Inflammation_II,Unique Protein
OID30521,932,-0.025388274808361855,0.03053972324438894,0.40600919849124617,0.9718286398262306,35.21329009906643,Q96PU5,NEDD4L,Inflammation_II,Unique Protein
OID30522,932,-0.02122305080942001,0.030173172622897645,0.48200052271244587,0.9718286398262306,119.23270828128109,O94916,NFAT5,Inflammation_II,Unique Protein
OID30523,932,-0.04072861575018829,0.03084768059329145,0.18705938978296724,0.9718286398262306,104.13771723627659,O95835,LATS1,Inflammation_II,Unique Protein
OID30524,932,-0.0709920114710753,0.03011653272133593,0.018620237356938865,0.9718286398262306,71.36078919340531,P24666,ACP1,Inflammation_II,Unique Protein
OID30525,932,-0.02782475022401026,0.029458794816962595,0.3451467998779182,0.9718286398262306,49.53916869359352,O60238,BNIP3L,Inflammation_II,Unique Protein
OID30526,932,-0.04305175036166171,0.03058600326176691,0.15959878705683123,0.9718286398262306,26.158465817907995,Q9H171,ZBP1,Inflammation_II,Unique Protein
OID30527,932,0.04145944714474229,0.029431252153645966,0.1592660928627012,0.9718286398262306,66.19268557747996,Q99062,CSF3R,Inflammation_II,Unique Protein
OID30528,932,0.010398450257160585,0.02926150724326341,0.7223994702310572,0.9736401626865119,58.86336707377002,Q9UHI8,ADAMTS1,Inflammation_II,Unique Protein
OID30529,932,0.002158474539910137,0.029056735629030894,0.9407999344520448,0.9905870241723237,71.41173511355791,Q99584,S100A13,Inflammation_II,Unique Protein
OID30530,932,-0.019780901485204967,0.029481451273248555,0.5024142072545008,0.9718286398262306,62.80361749719504,P55211,CASP9,Inflammation_II,Unique Protein
OID30531,932,-0.018555613938070745,0.028580422048144774,0.5163442852920469,0.9718286398262306,36.17648272767453,Q9H3T2,SEMA6C,Inflammation_II,Unique Protein
OID30532,932,-0.02017089553334392,0.03006580739946533,0.5024583895911874,0.9718286398262306,43.05791012108196,Q15399,TLR1,Inflammation_II,Unique Protein
OID30533,932,-0.02150553312435073,0.030170337302220622,0.4761482714290268,0.9718286398262306,99.23042616151963,Q9Y2X7,GIT1,Inflammation_II,Unique Protein
OID30534,932,-0.013679815197622618,0.0317073488044155,0.6662498468176938,0.9718286398262306,53.23447214776997,P81534,DEFB103A_DEFB103B,Inflammation_II,Unique Protein
OID30535,932,0.02423070984965843,0.029772470166006773,0.4159345274770867,0.9718286398262306,67.63077797141617,O43320,FGF16,Inflammation_II,Unique Protein
OID30536,932,-0.03112573330067413,0.030334210663218442,0.305117856612676,0.9718286398262306,66.26620067725742,P52630,STAT2,Inflammation_II,Unique Protein
OID30537,932,0.05580267486272956,0.029871813452046425,0.06207053973925883,0.9718286398262306,111.38917551228984,P20701,ITGAL,Inflammation_II,Unique Protein
OID30538,932,-0.02558118410734067,0.03088132899447686,0.4076759771293732,0.9718286398262306,80.46619599023552,Q86UE4,MTDH,Inflammation_II,Unique Protein
OID30539,932,-0.017015405787100705,0.03153153739897971,0.5895821624048811,0.9718286398262306,59.22421246173829,Q96PL5,ERMAP,Inflammation_II,Unique Protein
OID30540,932,-0.028912609236405328,0.030150342165347063,0.33783744734253185,0.9718286398262306,47.76928324857398,O60500,NPHS1,Inflammation_II,Unique Protein
OID30541,932,-0.03933208091794979,0.029423495658655142,0.18163296240604224,0.9718286398262306,49.180136195572864,Q8WV28,BLNK,Inflammation_II,Unique Protein
OID30542,932,0.02296572542808566,0.030118146811365314,0.44594487461986565,0.9718286398262306,203.61050869354474,P48546,GIPR,Inflammation_II,Unique Protein
OID30543,932,-0.0048215123739325915,0.028700323477446086,0.8666241732130893,0.9784795270197795,55.25997168700321,P09564,CD7,Inflammation_II,Unique Protein
OID30544,677,0.027403688228954306,0.03366796824579232,0.4159718548745611,0.9718286398262306,28.56312960546105,P11487,FGF3,Inflammation_II,Unique Protein
OID30545,932,-0.012524298085479384,0.03063773320338652,0.6827915387835322,0.9736401626865119,64.34011143882438,Q15223,NECTIN1,Inflammation_II,Unique Protein
OID30546,932,-0.03528270454795931,0.029939852956586438,0.238921497910112,0.9718286398262306,45.86524289446988,P23743,DGKA,Inflammation_II,Unique Protein
OID30548,932,-0.04924505859876797,0.02979416734571815,0.09870490064290616,0.9718286398262306,50.35771753558323,O75688,PPM1B,Inflammation_II,Unique Protein
OID30549,932,-0.045919445168724426,0.030304498038473886,0.13004870464465534,0.9718286398262306,43.12223525437211,Q16643,DBN1,Inflammation_II,Unique Protein
OID30550,932,-0.009797161934252802,0.03010668178769185,0.7449412560795133,0.9736401626865119,36.99245144726284,Q5T2W1,PDZK1,Inflammation_II,Unique Protein
OID30551,932,-0.016260239295212198,0.030104969050872534,0.5892465755877674,0.9718286398262306,49.42273755640241,Q9NZH8,IL36G,Inflammation_II,Unique Protein
OID30552,932,0.04581262039414349,0.028937603226970816,0.11373128264362263,0.9718286398262306,27.946496330290582,Q5QGZ9,CLEC12A,Inflammation_II,Unique Protein
OID30553,932,0.020569822531333368,0.031703530984633785,0.5166182751777852,0.9718286398262306,51.222114224485004,P32927,CSF2RB,Inflammation_II,Unique Protein
OID30554,932,-0.019964046358067644,0.029485287443309305,0.49852259639536933,0.9718286398262306,66.57326199584163,P49765,VEGFB,Inflammation_II,Unique Protein
OID30555,932,-0.032767752066803664,0.03005390654456725,0.2758674432303647,0.9718286398262306,92.44777742445937,Q9BV40,VAMP8,Inflammation_II,Unique Protein
OID30556,932,-0.04064328528521323,0.02989092497771275,0.17425244155640335,0.9718286398262306,61.92383732885289,Q15762,CD226,Inflammation_II,Unique Protein
OID30557,932,-0.03488419247550882,0.030379765006848632,0.2511559769526268,0.9718286398262306,118.02336785054979,P06730,EIF4E,Inflammation_II,Unique Protein
OID30559,932,-0.01360524837553271,0.030971834452073882,0.6605634249563399,0.9718286398262306,73.25831135024782,Q02880,TOP2B,Inflammation_II,Unique Protein
OID30560,932,-0.020182139928829106,0.030066112328755563,0.502224595495016,0.9718286398262306,90.21670118990194,O15400,STX7,Inflammation_II,Unique Protein
OID30561,932,-0.040114558061384066,0.030444688039842804,0.18795931176311304,0.9718286398262306,67.7626612290181,Q9H7Z7,PTGES2,Inflammation_II,Unique Protein
OID30564,932,-0.012192000922691789,0.02984022463928706,0.6829461026518726,0.9736401626865119,41.64327714245225,O60437,PPL,Inflammation_II,Unique Protein
OID30565,932,-0.051393004754106505,0.03117098834501407,0.09954207795263349,0.9718286398262306,43.94976942455416,O95157,NXPH3,Inflammation_II,Unique Protein
OID30566,932,-0.0421960947349152,0.02885074249109473,0.1439286246211442,0.9718286398262306,14.610273886830981,P06213,INSR,Inflammation_II,Unique Protein
OID30567,932,-0.02204620946877119,0.029186176720501774,0.4502239073266675,0.9718286398262306,98.70088567001243,P11234,RALB,Inflammation_II,Unique Protein
OID30568,932,-0.024624495541538817,0.03092758533558599,0.4261225410617987,0.9718286398262306,80.85434788919828,P49757,NUMB,Inflammation_II,Unique Protein
OID30569,932,0.014702469737241783,0.030781160694523878,0.6330165497371999,0.9718286398262306,75.90843028252388,Q8N556,AFAP1,Inflammation_II,Unique Protein
OID30570,932,-0.015399590672288004,0.02930661922415551,0.5993871555434087,0.9718286398262306,40.086785962865115,P17301,ITGA2,Inflammation_II,Unique Protein
OID30571,932,-5.248510707785326e-4,0.030032343126049996,0.9860605214001392,0.9997791224054497,31.701688388380568,Q02952,AKAP12,Inflammation_II,Unique Protein
OID30572,932,-0.04144410828898042,0.033381156484653535,0.21472271397487358,0.9718286398262306,30.020287093459224,Q4VCS5,AMOT,Inflammation_II,Unique Protein
OID30573,932,-0.006804508163081238,0.028721977651408104,0.8127798873004498,0.9760690190740403,66.58554686279129,P30101,PDIA3,Inflammation_II,Unique Protein
OID30574,932,-0.0011256959763382476,0.03082029073563746,0.9708720772200291,0.9997791224054497,29.957918714906956,P10912,GHR,Inflammation_II,Unique Protein
OID30575,932,-0.04641287418306974,0.03248046021576878,0.15335947876635939,0.9718286398262306,41.68853493447528,O95393,BMP10,Inflammation_II,Unique Protein
OID30576,932,0.03366461318429516,0.03378579434024138,0.31931196334753087,0.9718286398262306,36.30712624292911,Q9UGN4,CD300A,Inflammation_II,Unique Protein
OID30577,932,0.003869160525290396,0.03367479853973123,0.908551248549537,0.9886724032993203,22.65772646112992,Q96QR1,SCGB3A1,Inflammation_II,Unique Protein
OID30578,932,-0.008938897179831325,0.030677798188747992,0.7708265249922692,0.9758016165233446,94.89312489868352,P30040,ERP29,Inflammation_II,Unique Protein
OID30579,932,0.02170546284676359,0.035986335241662094,0.5465522577702988,0.9718286398262306,36.726829095913935,Q9ULI3,HEG1,Inflammation_II,Unique Protein
OID30580,932,-0.011911052153433145,0.03147787198813569,0.705225074450857,0.9736401626865119,75.74572906431898,Q8TEA8,DTD1,Inflammation_II,Unique Protein
OID30581,932,-0.003364032316145105,0.03235000036755454,0.9172010828352053,0.9886724032993203,51.60601777241302,P01037,CST1,Inflammation_II,Unique Protein
OID30582,932,-0.047882559500029516,0.035309936290380754,0.17541202480613757,0.9718286398262306,37.956384044926295,Q9H7Y0,DIPK2B,Inflammation_II,Unique Protein
OID30583,932,-0.05927681507541115,0.03590896305275718,0.09913113867928823,0.9718286398262306,35.736302280229324,Q9BRK3,MXRA8,Inflammation_II,Unique Protein
OID30584,932,-0.017016876069621784,0.030667660937384482,0.5791118130457933,0.9718286398262306,67.17784116428412,O76074,PDE5A,Inflammation_II,Unique Protein
OID30585,932,2.947084662996563e-4,0.031389226230717195,0.9925109383739048,0.9997791224054497,39.821594248965084,P22303,ACHE,Inflammation_II,Unique Protein
OID30586,932,-0.0021299094758276817,0.02973069583248548,0.942903945739656,0.9905870241723237,46.51902833361172,Q9BX67,JAM3,Inflammation_II,Unique Protein
OID30587,932,-0.04684064018230329,0.03064432300575067,0.12672650445857103,0.9718286398262306,34.74705121257969,P20908,COL5A1,Inflammation_II,Unique Protein
OID30588,932,0.016830974349179254,0.03507076460403365,0.6314023940091116,0.9718286398262306,34.84882630715628,Q6QNK2,ADGRD1,Inflammation_II,Unique Protein
OID30589,932,0.0030753455932961437,0.03461295824893526,0.9292208612105128,0.9891971564263579,40.45659476139119,Q02223,TNFRSF17,Inflammation_II,Unique Protein
OID30590,932,-0.0355824491659805,0.030594369073512366,0.2451158464132784,0.9718286398262306,94.16080058184222,Q8NEU8,APPL2,Inflammation_II,Unique Protein
OID30591,932,-0.013961727454554181,0.032752733636783174,0.670006162536345,0.9718286398262306,36.428188967320466,Q9BUH6,PAXX,Inflammation_II,Unique Protein
OID30592,932,0.010126742376306883,0.031939238189719055,0.7512680890111909,0.9736401626865119,46.39318899949447,Q8NDA2,HMCN2,Inflammation_II,Unique Protein
OID30593,932,0.001997379762277207,0.03551425958136544,0.9551615578720875,0.9935719692740612,44.38427444463374,Q9HCU4,CELSR2,Inflammation_II,Unique Protein
OID30594,932,-0.03506620362804478,0.032161478343817496,0.27585967599430866,0.9718286398262306,34.77974095074138,P06280,GLA,Inflammation_II,Unique Protein
OID30595,932,-0.005893753889155053,0.03958056807528964,0.8816611120665001,0.9834581218857684,29.242922049732474,Q9BUN1,MENT,Inflammation_II,Unique Protein
OID30596,932,-0.018658655075151732,0.030578205987441785,0.5418839496863287,0.9718286398262306,72.46397691665811,Q9H939,PSTPIP2,Inflammation_II,Unique Protein
OID30597,932,-0.009483236277983038,0.030587523256409326,0.7566038751864812,0.9736401626865119,36.8503484377045,Q8TDQ7,GNPDA2,Inflammation_II,Unique Protein
OID30598,932,-0.01616230767058933,0.03340664114507802,0.6286394882216463,0.9718286398262306,31.53464529974071,P55083,MFAP4,Inflammation_II,Unique Protein
OID30599,932,-0.02315642992365181,0.031736161132804384,0.4657875884179207,0.9718286398262306,44.23497110043436,Q9NS98,SEMA3G,Inflammation_II,Unique Protein
OID30600,932,-0.035971865410564,0.03219446297399626,0.2641452408434834,0.9718286398262306,94.53715504453736,P04406,GAPDH,Inflammation_II,Unique Protein
OID30601,932,0.013155680650743459,0.031290246013117584,0.6742622242790268,0.9718286398262306,68.02202931834857,P04090,RLN2,Inflammation_II,Unique Protein
OID30602,932,-0.02451098845326036,0.03092490767494632,0.42821744826476826,0.9718286398262306,50.111203084120085,Q5TDH0,DDI2,Inflammation_II,Unique Protein
OID30603,932,-0.037192441940112106,0.0303536411280652,0.22077492938408047,0.9718286398262306,55.9975186931301,P06132,UROD,Inflammation_II,Unique Protein
OID30604,932,-0.005773671637092651,0.0333155544533949,0.8624517978097886,0.976922195146587,32.32210163634819,Q99574,SERPINI1,Inflammation_II,Unique Protein
OID30605,932,-0.008270424616046337,0.030116196553733293,0.7836721626593386,0.9760690190740403,48.86802982326263,P27348,YWHAQ,Inflammation_II,Unique Protein
OID30606,932,0.00527047327790626,0.03326980486331692,0.8741637561913544,0.9820064025162679,36.3026181090801,Q9UI42,CPA4,Inflammation_II,Unique Protein
OID30607,932,-0.00473598101990716,0.03259811740395451,0.884518632619225,0.9845574878697618,44.98246398466315,Q16378,PRR4,Inflammation_II,Unique Protein
OID30608,932,0.036745266508339494,0.0310441838525701,0.23686036478526548,0.9718286398262306,34.38929545256633,Q6P5S2,LEG1,Inflammation_II,Unique Protein
OID30609,932,0.0029094178736913663,0.030950588414434817,0.9251280634457855,0.9891971564263579,64.17543248077112,O43399,TPD52L2,Inflammation_II,Unique Protein
OID30610,932,-0.021071121093039324,0.03228707898137146,0.5141661215867781,0.9718286398262306,23.202404902509812,P61457,PCBD1,Inflammation_II,Unique Protein
OID30611,932,-0.014016700570458977,0.03152009887324921,0.6566479811410655,0.9718286398262306,40.21678535357816,P40197,GP5,Inflammation_II,Unique Protein
OID30612,932,-0.02004101676164012,0.03178999388713369,0.5285773667214069,0.9718286398262306,36.5654751984012,P00325,ADH1B,Inflammation_II,Unique Protein
OID30613,932,-0.016505609123096728,0.030808848265342043,0.5922663035295193,0.9718286398262306,37.41966052906891,O75190,DNAJB6,Inflammation_II,Unique Protein
OID30614,932,-0.0055771752022880355,0.037377375518324256,0.8814186543642948,0.9834581218857684,37.536591454981895,Q5JS37,NHLRC3,Inflammation_II,Unique Protein
OID30615,932,0.016271995194746657,0.0322980162827953,0.6145172661390551,0.9718286398262306,36.191430729153296,Q8N8U9,BMPER,Inflammation_II,Unique Protein
OID30616,932,-0.022594175948081562,0.03035330622712094,0.456841459939601,0.9718286398262306,77.12476071847841,O75347,TBCA,Inflammation_II,Unique Protein
OID30617,932,-0.023499518939138087,0.0300491035028769,0.4343943276047759,0.9718286398262306,32.94488393836596,P04083,ANXA1,Inflammation_II,Unique Protein
OID30618,932,0.020261389854668646,0.033919020056061566,0.5504237270793684,0.9718286398262306,35.40792123871914,Q9BXJ0,C1QTNF5,Inflammation_II,Unique Protein
OID30619,932,-0.005288280923117234,0.034147156211141255,0.8769599058178762,0.9822036548119367,41.45026097190469,Q96HD1,CRELD1,Inflammation_II,Unique Protein
OID30620,932,-0.00978402707502785,0.03117943432240347,0.753746168960757,0.9736401626865119,37.724795148901244,P0C862,C1QTNF9,Inflammation_II,Unique Protein
OID30621,932,-0.028286445043397966,0.03045031340262235,0.35316554626348673,0.9718286398262306,81.18190561496851,Q13976,PRKG1,Inflammation_II,Unique Protein
OID30622,932,-0.0012668507364553296,0.03242051656679215,0.9688386203445511,0.9997791224054497,43.41814028278883,P54764,EPHA4,Inflammation_II,Unique Protein
OID30623,932,-0.020178245862124175,0.031486902619456976,0.5217828839412995,0.9718286398262306,58.005747676210376,Q9P2T1,GMPR2,Inflammation_II,Unique Protein
OID30624,932,-0.028367336041541638,0.03131927372393152,0.36530747450400225,0.9718286398262306,57.38333433660823,P50502,ST13,Inflammation_II,Unique Protein
OID30625,932,-0.013964655066343784,0.031519364441036424,0.6578339385199818,0.9718286398262306,39.70647586637867,P09529,INHBB,Inflammation_II,Unique Protein
OID30626,677,-0.006476160926624694,0.03706186774337743,0.8613379149511173,0.976922195146587,21.825893199022154,A2VDF0,FUOM,Inflammation_II,Unique Protein
OID30627,932,0.053587140428428486,0.035232730878229326,0.12861731522758416,0.9718286398262306,40.49789938639382,P20155,SPINK2,Inflammation_II,Unique Protein
OID30628,932,0.0051742306925980815,0.03330146411187755,0.8765594769281712,0.9822036548119367,35.639702674732725,P14091,CTSE,Inflammation_II,Unique Protein
OID30629,932,-0.02047481252229043,0.030815087377497205,0.5065748532765808,0.9718286398262306,50.485453961125636,Q6P589,TNFAIP8L2,Inflammation_II,Unique Protein
OID30630,932,0.005719242622079719,0.029443096733044072,0.846025208459878,0.9767602600015238,72.53787546408496,O14745,SLC9A3R1,Inflammation_II,Unique Protein
OID30631,932,0.005226214309871557,0.032926054917836484,0.8739198235465677,0.9820064025162679,35.50646273864295,P30047,GCHFR,Inflammation_II,Unique Protein
OID30632,932,-0.02340356376421849,0.03353343089504178,0.48540560677023037,0.9718286398262306,43.98221193589052,Q53FA7,TP53I3,Inflammation_II,Unique Protein
OID30633,932,-0.010642162056549222,0.032616083091606574,0.7442825622547322,0.9736401626865119,34.33495735891922,Q5VTT5,MYOM3,Inflammation_II,Unique Protein
OID30634,932,-0.04980090951157591,0.0312308875418369,0.11114493856044737,0.9718286398262306,44.21955793388504,Q8IUZ5,PHYKPL,Inflammation_II,Unique Protein
OID30635,932,-0.0406847618275889,0.03234166930136135,0.20872346825068186,0.9718286398262306,27.84577626939794,P52758,RIDA,Inflammation_II,Unique Protein
OID30636,932,-0.014655039655948682,0.029998607227623632,0.6252954040186229,0.9718286398262306,49.675710704748546,Q96A49,SYAP1,Inflammation_II,Unique Protein
OID30637,932,-0.00631087952283939,0.030497899418364696,0.836111716772533,0.9764101270979281,47.128755724805885,Q9NQ48,LZTFL1,Inflammation_II,Unique Protein
OID30638,932,-0.017684704066964006,0.030141644964026014,0.5575360644726979,0.9718286398262306,40.24694294056403,O96007,MOCS2,Inflammation_II,Unique Protein
OID30639,932,-0.005214658164622696,0.029457387077389225,0.8595287551849652,0.976922195146587,42.2174612432904,Q8NHV1,GIMAP7,Inflammation_II,Unique Protein
OID30640,932,-0.042127789292205516,0.029806476755577797,0.15788388440078396,0.9718286398262306,39.08313480758604,Q96AJ9,VTI1A,Inflammation_II,Unique Protein
OID30641,932,0.014657950498392225,0.030181378319759405,0.6273226764456573,0.9718286398262306,39.649147199104625,P21854,CD72,Inflammation_II,Unique Protein
OID30642,932,-0.006727256681143021,0.03097499712240825,0.8281136421581254,0.9760690190740403,52.530903791210804,P07311,ACYP1,Inflammation_II,Unique Protein
OID30643,932,0.013915265109587481,0.03778978060264921,0.7127879330765285,0.9736401626865119,35.13579649113166,Q9UK23,NAGPA,Inflammation_II,Unique Protein
OID30644,932,-0.026726497361016077,0.030756500644524672,0.38509029433810316,0.9718286398262306,32.81072082171296,Q9NRS6,SNX15,Inflammation_II,Unique Protein
OID30645,932,-0.02267283679590822,0.030612558100563146,0.4591020944106413,0.9718286398262306,141.68346970972803,P37840,SNCA,Inflammation_II,Unique Protein
OID30646,932,-0.008920256885612623,0.03306862879558701,0.7874133481283371,0.9760690190740403,40.831918470709795,P22455,FGFR4,Inflammation_II,Unique Protein
OID30647,932,-0.035176198819496816,0.030592229520753737,0.25050883746240693,0.9718286398262306,64.14789666934723,Q15276,RABEP1,Inflammation_II,Unique Protein
OID30648,932,-0.018344320230138753,0.030834532250623343,0.5520383480620138,0.9718286398262306,39.50986365076579,Q6FHJ7,SFRP4,Inflammation_II,Unique Protein
OID30649,932,-0.023723430120169472,0.030717272285571,0.44012627914713387,0.9718286398262306,65.14292776036312,Q9HB71,CACYBP,Inflammation_II,Unique Protein
OID30650,932,0.09248811749966543,0.038456908893454676,0.01637037675774449,0.9718286398262306,40.48673968553981,O60279,SUSD5,Inflammation_II,Unique Protein
OID30651,932,0.008325011164163952,0.029756028234100583,0.7797126851637168,0.9760690190740403,41.9518751966471,A6NC86,PINLYP,Inflammation_II,Unique Protein
OID30652,932,0.011547695465917641,0.0332137759789107,0.7281618053480771,0.9736401626865119,36.46729994154892,P49862,KLK7,Inflammation_II,Unique Protein
OID30653,932,-0.010386513223053503,0.030436139239331972,0.73298900790218,0.9736401626865119,59.31963460796352,Q92619,ARHGAP45,Inflammation_II,Unique Protein
OID30654,932,-0.0072092689536342215,0.02933677218695546,0.805937101386506,0.9760690190740403,45.96740798362152,Q04323,UBXN1,Inflammation_II,Unique Protein
OID30655,932,-0.01760420022235415,0.03052837346504908,0.5643169772125787,0.9718286398262306,74.90438423687563,P35611,ADD1,Inflammation_II,Unique Protein
OID30656,932,-0.028881046984971487,0.03043938854208853,0.3429694524978921,0.9718286398262306,65.34426070184772,Q8N0X7,SPART,Inflammation_II,Unique Protein
OID30657,932,-0.0032954868291565883,0.03063649169566487,0.9143623859642525,0.9886724032993203,61.243410180087665,P32321,DCTD,Inflammation_II,Unique Protein
OID30658,932,-0.013159497021153087,0.030274317652940978,0.663900311928164,0.9718286398262306,54.62744500624268,P56192,MARS1,Inflammation_II,Unique Protein
OID30659,932,-0.01654963340707358,0.03093439246020161,0.5927853759512562,0.9718286398262306,55.42197854342324,Q6GMV3,PTRHD1,Inflammation_II,Unique Protein
OID30660,932,0.031943920502755546,0.030426579959602438,0.294054687282292,0.9718286398262306,34.71370779990847,O15335,CHAD,Inflammation_II,Unique Protein
OID30661,932,-0.021185686726829685,0.0308443887945494,0.4923462627740949,0.9718286398262306,45.793159318777434,P25686,DNAJB2,Inflammation_II,Unique Protein
OID30662,932,-0.014124390025996473,0.02877148446296112,0.6236029950389377,0.9718286398262306,37.71035681469074,Q58EX2,SDK2,Inflammation_II,Unique Protein
OID30663,932,-0.048777545086754394,0.02993558939189656,0.10356793319981415,0.9718286398262306,84.24865191547804,Q86SX6,GLRX5,Inflammation_II,Unique Protein
OID30664,932,-0.02565743602218153,0.029997384976743244,0.39259585119982265,0.9718286398262306,84.20679807345068,Q9Y4D1,DAAM1,Inflammation_II,Unique Protein
OID30665,932,-0.012206074432188478,0.03107902380803762,0.6946003565441422,0.9736401626865119,63.57492495425626,Q6UX06,OLFM4,Inflammation_II,Unique Protein
OID30666,932,-0.014930601006203092,0.033326311818804584,0.6542499552842456,0.9718286398262306,28.22509753033802,P01210,PENK,Inflammation_II,Unique Protein
OID30667,932,-0.0563353188693487,0.031875348424601005,0.07749960330371078,0.9718286398262306,105.36098155614167,P0DML2,CSH1,Inflammation_II,Unique Protein
OID30668,932,-0.03547423724947488,0.029796858501708344,0.2341434935539694,0.9718286398262306,27.443893995636408,P32119,PRDX2,Inflammation_II,Unique Protein
OID30669,932,-0.017987033341758604,0.029970568767698144,0.5485500210486939,0.9718286398262306,15.136619564145029,P40925,MDH1,Inflammation_II,Unique Protein
OID30670,932,-0.04407727879836926,0.0298880348106905,0.14062352979559292,0.9718286398262306,44.62702010299762,P10599,TXN,Inflammation_II,Unique Protein
OID30671,932,0.014436391024243109,0.03135099990840249,0.6452834667375411,0.9718286398262306,67.88835648289022,P0DN86,CGB3_CGB5_CGB8,Inflammation_II,Unique Protein
OID30672,932,-0.025590646280216865,0.03303407947963391,0.4387317295027554,0.9718286398262306,28.162308398561287,P07998,RNASE1,Inflammation_II,Unique Protein
OID30673,932,-0.01307018429760602,0.030285626643700197,0.6661597048572733,0.9718286398262306,58.03278650164639,P04114,APOB,Inflammation_II,Unique Protein
OID30674,932,0.006643160035742482,0.030529984132782753,0.8277933374573594,0.9760690190740403,57.27646954710014,Q92686,NRGN,Inflammation_II,Unique Protein
OID30675,932,-0.007519254073077669,0.030920047278873517,0.8079173566688361,0.9760690190740403,214.15707443481776,P16442,ABO,Inflammation_II,Unique Protein
OID30676,932,-0.03983966418099778,0.03201401266695435,0.21365361123365606,0.9718286398262306,45.37094966927174,Q6UXB8,PI16,Inflammation_II,Unique Protein
OID30677,932,-0.02322314374894622,0.03379128554317368,0.49209723972807096,0.9718286398262306,62.16817795281933,P04180,LCAT,Inflammation_II,Unique Protein
OID30678,932,-0.023350353302819163,0.030955410846109418,0.45084922967783614,0.9718286398262306,44.46239582065331,Q0ZGT2,NEXN,Inflammation_II,Unique Protein
OID30679,932,0.022059925081958316,0.0323976482808991,0.4960993223718394,0.9718286398262306,46.82555256438267,P07307,ASGR2,Inflammation_II,Unique Protein
OID30680,932,-0.03540550596429894,0.03074897794905751,0.24985236403292152,0.9718286398262306,46.77353627196631,P06744,GPI,Inflammation_II,Unique Protein
OID30681,932,-0.002632686591404712,0.03297453214037045,0.9363819127557323,0.9902540334517261,65.65748606137227,P07333,CSF1R,Inflammation_II,Unique Protein
OID30682,932,-0.02962153442349691,0.03083408051734956,0.3369684970397454,0.9718286398262306,89.40206439119146,Q86YW5,TREML1,Inflammation_II,Unique Protein
OID30683,932,-0.021063787773794376,0.03391501701296262,0.5347040933662413,0.9718286398262306,51.09140499822749,P08294,SOD3,Inflammation_II,Unique Protein
OID30684,932,0.012704268865822979,0.03215093790639831,0.6928279874874211,0.9736401626865119,48.337307874534666,P00742,F10,Inflammation_II,Unique Protein
OID30685,932,-0.07345209992042923,0.037793954287476,0.05226253311247194,0.9718286398262306,65.13055147784573,P04278,SHBG,Inflammation_II,Unique Protein
OID30686,932,-0.08151742977255415,0.03086011430408597,0.008393972300518797,0.9718286398262306,296.18783150164865,P02652,APOA2,Inflammation_II,Unique Protein
